perskaityti	0	ˈ
perskaitytinų	0	ˈ
perskaityto	0	ˈ
perskaitytos	0	ˈ
perskaitytum	0	ˈ
perskaitytumėm	0	ˈ
perskaitytą	0	ˈ
perskaitytų	0	ˈ
perskaitė	0	ˈ
perskaitėm	0	ˈ
perskaitėme	0	ˈ
perskaitėt	0	ˈ
perskaitėte	0	ˈ
perskaitę	0	ˈ
perskaitęs	0	ˈ
perskaičiau	0	ˈ
perskaičiavimai	0	ˈ
perskaičiavimais	0	ˈ
perskaičiavimas	0	ˈ
perskaičiavimo	0	ˈ
perskaičiavo	0	ˈ
perskaičiavom	0	ˈ
perskaičiavus	0	ˈ
perskaičiuoja	0	ˈ
perskaičiuojama	0	ˈ
perskaičiuojami	0	ˈ
perskaičiuojant	0	ˈ
perskaičiuos	0	ˈ
perskaičiuot	0	ˈ
perskaičiuoti	0	ˈ
perskaičiuotos	0	ˈ
perskaičiuotų	0	ˈ
perskaičius	0	ˈ
perskaičiusi	0	ˈ
perskaičiusiems	0	ˈ
perskaičiusios	0	ˈ
perskambinam	0	ˈ
perskambinau	0	ˈ
perskambindavai	0	ˈ
perskambindavo	0	ˈ
perskambinom	0	ˈ
perskambinot	0	ˈ
perskambins	0	ˈ
perskambinsim	0	ˈ
perskambinsime	0	ˈ
perskambinsiu	0	ˈ
perskambint	0	ˈ
perskambinti	0	ˈ
perskelti	0	ˈ
perskeltos	0	ˈ
perskeltą	0	ˈ
perskilti	0	ˈ
perskirstai	0	ˈ
perskirstant	0	ˈ
perskirsto	0	ˈ
perskirstomas	0	ˈ
perskirstomi	0	ˈ
perskirstydami	0	ˈ
perskirstymas	0	ˈ
perskirstymo	0	ˈ
perskirstymui	0	ˈ
perskirstymą	0	ˈ
perskirstymų	0	ˈ
perskirstys	0	ˈ
perskirstyt	0	ˈ
perskirstyti	0	ˈ
perskirstytų	0	ˈ
perskirta	0	ˈ
perskirti	0	ˈ
perskrendam	0	ˈ
perskrendame	0	ˈ
perskrista	0	ˈ
perskrodimai	0	ˈ
perskubėjome	0	ˈ
perskubėt	0	ˈ
perskyra	0	ˈ
perskyras	0	ˈ
perskyrimas	0	ˈ
perskyrą	0	ˈ
perskyrų	0	ˈ
persmeigia	0	ˈ
persmelkia	0	ˈ
persmelkianti	0	ˈ
persmelkiančio	0	ˈ
persmelkimas	0	ˈ
persmelkimo	0	ˈ
persmelkta	0	ˈ
persmelktas	0	ˈ
persmelkti	0	ˈ
persmelktomis	0	ˈ
persmelktos	0	ˈ
persmelktus	0	ˈ
persmelktą	0	ˈ
persmelkusi	0	ˈ
persmelkęs	0	ˈ
perso	0	ˌ
persodina	0	ˈ
persodinama	0	ˈ
persodinamas	0	ˈ
persodinant	0	ˈ
persodinimas	0	ˈ
persodinimo	0	ˈ
persodinimui	0	ˈ
persodino	0	ˈ
persodinsim	0	ˈ
persodinta	0	ˈ
persodintas	0	ˈ
persodinti	0	ˈ
persodintos	0	ˈ
persodintu	0	ˈ
persodinus	0	ˈ
persona	2	ˋ
personalas	2	ˌ
personaliai	3	ˌ
personalija	2	ˌ
personalijas	2	ˌ
personalijos	2	ˌ
personaliją	2	ˌ
personalijų	2	ˌ
personaline	2	ˌ
personalinius	2	ˌ
personalinių	2	ˌ
personalinė	2	ˌ
personalinės	2	ˌ
personalistas	3	ˋ
personalią	2	ˌ
personalių	3	ˌ
personalo	2	ˌ
personalu	3	ˋ
personalui	2	ˌ
personalą	2	ˌ
personalų	2	ˌ
personas	2	ˋ
personažai	2	ˌ
personažais	2	ˌ
personažams	2	ˌ
personažas	2	ˌ
personaže	3	ˋ
personažiški	2	ˌ
personažo	2	ˌ
personažu	3	ˋ
personažui	2	ˌ
personažuose	2	ˌ
personažus	3	ˋ
personažą	2	ˌ
personažų	2	ˌ
personifikuoja	4	ˈ
personifikuojam	4	ˈ
personoj	1	ˋ
personoms	1	ˋ
personos	1	ˋ
personą	1	ˋ
personų	1	ˋ
perspaudi	0	ˈ
perspaudimą	0	ˈ
perspaudė	0	ˈ
perspaudėm	0	ˈ
perspaudę	0	ˈ
perspaudžia	0	ˈ
perspaudžiam	0	ˈ
perspaudžiat	0	ˈ
perspaudžiu	0	ˈ
perspaus	0	ˈ
perspausdinama	0	ˈ
perspausdinimu	0	ˈ
perspausdinti	0	ˈ
perspaust	0	ˈ
perspausta	0	ˈ
perspausti	0	ˈ
perspecifikavimas	0	ˈ
perspektyva	3	ˋ
perspektyvai	2	ˌ
perspektyvas	3	ˋ
perspektyvesni	4	ˋ
perspektyvesnis	3	ˋ
perspektyvesnė	3	ˋ
perspektyvesnę	3	ˋ
perspektyvi	3	ˋ
perspektyviai	3	ˌ
perspektyviais	3	ˌ
perspektyvias	3	ˋ
perspektyviau	3	ˌ
perspektyviausi	3	ˈ
perspektyviausia	3	ˈ
perspektyviausias	3	ˈ
perspektyviausių	3	ˈ
perspektyvinis	2	ˌ
perspektyvizmo	3	ˋ
perspektyvią	2	ˌ
perspektyvių	3	ˌ
perspektyvoj	2	ˌ
perspektyvoje	2	ˌ
perspektyvom	2	ˌ
perspektyvomis	2	ˌ
perspektyvoms	2	ˌ
perspektyvos	2	ˌ
perspektyvu	3	ˋ
perspektyvumu	4	ˋ
perspektyvus	3	ˋ
perspektyvą	2	ˌ
perspektyvūs	2	ˌ
perspektyvų	2	ˌ
perspjaus	0	ˈ
perspjausiu	0	ˈ
perspjauti	0	ˈ
perspjautume	0	ˈ
perspėdamas	0	ˈ
perspėdami	0	ˈ
perspėja	0	ˈ
perspėjama	0	ˈ
perspėjami	0	ˈ
perspėjančiose	0	ˈ
perspėjat	0	ˈ
perspėji	0	ˈ
perspėjimai	0	ˈ
perspėjimas	0	ˈ
perspėjimo	0	ˈ
perspėjimus	0	ˈ
perspėjimą	0	ˈ
perspėjimų	0	ˈ
perspėjo	0	ˈ
perspėjome	0	ˈ
perspėjot	0	ˈ
perspėju	0	ˈ
perspėjusi	0	ˈ
perspėję	0	ˈ
perspėjęs	0	ˈ
perspės	0	ˈ
perspėt	0	ˈ
perspėta	0	ˈ
perspėtas	0	ˈ
perspėti	0	ˈ
perspėtos	0	ˈ
perstabdysi	0	ˈ
perstato	0	ˈ
perstatoma	0	ˈ
perstatomas	0	ˈ
perstatydavo	0	ˈ
perstatymas	0	ˈ
perstatymo	0	ˈ
perstatymus	0	ˈ
perstatymą	0	ˈ
perstatymų	0	ˈ
perstatyta	0	ˈ
perstatėm	0	ˈ
perstojo	0	ˈ
perstot	0	ˈ
perstoti	0	ˈ
perstumdo	0	ˈ
perstumdymai	0	ˈ
perstumdymas	0	ˈ
perstumdyti	0	ˈ
perstumsiu	0	ˈ
perstumtų	0	ˈ
persukamos	0	ˈ
persukant	0	ˈ
persukau	0	ˈ
persukimo	0	ˈ
persukimą	0	ˈ
persukinėsim	0	ˈ
persunkia	0	ˈ
persunktą	0	ˈ
persunktų	0	ˈ
persvara	0	ˈ
persvaros	0	ˈ
persvarstykit	0	ˈ
persvarstymas	0	ˈ
persvarstymo	0	ˈ
persvarstymą	0	ˈ
persvarstysim	0	ˈ
persvarstyt	0	ˈ
persvarstytas	0	ˈ
persvarstyti	0	ˈ
persvarstytos	0	ˈ
persvarą	0	ˈ
persvarų	0	ˈ
persveria	0	ˈ
persvers	0	ˈ
persverti	0	ˈ
persvėrė	0	ˈ
persėdau	0	ˈ
persėdimais	0	ˈ
persėdimu	0	ˈ
persėdimui	0	ˈ
persėdimus	0	ˈ
persėdimą	0	ˈ
persėdimų	0	ˈ
persėdo	0	ˈ
persėdus	0	ˈ
persėdusi	0	ˈ
persės	0	ˌ
persėsk	0	ˈ
persėst	0	ˈ
persėsti	0	ˈ
persų	0	ˌ
pertaisys	0	ˈ
pertaisyti	0	ˈ
pertaisė	0	ˈ
pertapysiu	0	ˈ
pertarų	0	ˈ
perteiki	0	ˈ
perteikia	0	ˈ
perteikiam	0	ˈ
perteikiama	0	ˈ
perteikiamas	0	ˈ
perteikiami	0	ˈ
perteikiamą	0	ˈ
perteikianti	0	ˈ
perteikimas	0	ˈ
perteikimą	0	ˈ
perteikiu	0	ˈ
perteiksim	0	ˈ
perteiksime	0	ˈ
perteikt	0	ˈ
perteikta	0	ˈ
perteiktas	0	ˈ
perteikti	0	ˈ
perteiktų	0	ˈ
perteikė	0	ˈ
pertek	0	ˈ
perteka	0	ˈ
pertekliaus	0	ˌ
pertekline	3	ˋ
pertekliniai	2	ˋ
pertekliniais	2	ˋ
perteklinio	2	ˋ
perteklinis	2	ˋ
perteklinius	3	ˋ
perteklinių	2	ˋ
perteklinė	2	ˋ
perteklinės	2	ˋ
perteklinę	2	ˋ
perteklinį	2	ˋ
pertekliuje	0	ˌ
perteklium	0	ˌ
pertekliumi	0	ˌ
perteklius	0	ˌ
pertekliškai	0	ˌ
perteklių	0	ˌ
pertekti	0	ˈ
pertekusi	0	ˈ
pertekęs	0	ˈ
pertempti	0	ˈ
pertikint	0	ˈ
pertinga	1	ˋ
pertinis	1	ˋ
perto	0	ˌ
pertrauka	0	ˈ
pertraukai	0	ˈ
pertraukas	0	ˈ
pertraukia	0	ˈ
pertraukiami	0	ˈ
pertraukiau	0	ˈ
pertraukinėja	0	ˈ
pertraukinėjamas	0	ˈ
pertraukios	0	ˈ
pertraukiu	0	ˈ
pertrauko	0	ˈ
pertraukom	0	ˈ
pertraukomis	0	ˈ
pertraukos	0	ˈ
pertraukose	0	ˈ
pertrauks	0	ˈ
pertrauksiu	0	ˈ
pertraukta	0	ˈ
pertraukti	0	ˈ
pertraukyčių	2	ˈ
pertrauką	0	ˈ
pertraukė	0	ˈ
pertraukų	0	ˈ
pertręšiant	0	ˈ
pertrūkiai	0	ˈ
pertrūkis	0	ˈ
pertrūkių	0	ˈ
pertukimas	0	ˈ
perturbacijos	2	ˌ
perturbacijų	2	ˌ
pertvara	0	ˈ
pertvaras	0	ˈ
pertvarka	0	ˈ
pertvarkai	0	ˈ
pertvarkant	0	ˈ
pertvarkas	0	ˈ
pertvarkius	0	ˈ
pertvarko	0	ˈ
pertvarkoj	0	ˈ
pertvarkomis	0	ˈ
pertvarkomos	0	ˈ
pertvarkomą	0	ˈ
pertvarkos	0	ˈ
pertvarkose	0	ˈ
pertvarkydami	0	ˈ
pertvarkymai	0	ˈ
pertvarkymo	0	ˈ
pertvarkymus	0	ˈ
pertvarkyt	0	ˈ
pertvarkyta	0	ˈ
pertvarkyti	0	ˈ
pertvarkytos	0	ˈ
pertvarkytuose	0	ˈ
pertvarką	0	ˈ
pertvarkė	0	ˈ
pertvarkėm	0	ˈ
pertvarkų	0	ˈ
pertvarom	0	ˈ
pertvaros	0	ˈ
pertvarą	0	ˈ
pertvarų	0	ˈ
pertvertas	0	ˈ
pertvirtinimo	0	ˈ
pertvirtinimą	0	ˈ
pertvėręs	0	ˈ
peru	1	ˋ
perukai	1	ˋ
perukais	1	ˋ
perukas	1	ˋ
peruku	2	ˋ
peruką	1	ˋ
perukų	1	ˋ
perus	1	ˋ
pervadinami	0	ˈ
pervadinimas	0	ˈ
pervadinimu	0	ˈ
pervadinom	0	ˈ
pervadint	0	ˈ
pervadinta	0	ˈ
pervadintas	0	ˈ
pervadinti	0	ˈ
pervaidina	0	ˈ
pervaidini	0	ˈ
pervalgysim	0	ˈ
pervalkoje	0	ˈ
pervalkos	0	ˈ
pervardinta	0	ˈ
pervardytos	0	ˈ
pervargimas	0	ˈ
pervargimo	0	ˈ
pervargimu	0	ˈ
pervargimą	0	ˈ
pervargs	0	ˈ
pervargsta	0	ˈ
pervargstančių	0	ˈ
pervargstu	0	ˈ
pervargus	0	ˈ
pervargusius	0	ˈ
pervargusią	0	ˈ
pervargę	0	ˈ
pervargęs	0	ˈ
pervaža	0	ˈ
pervažiavai	0	ˈ
pervažiavimais	0	ˈ
pervažiavimas	0	ˈ
pervažiavo	0	ˈ
pervažiavom	0	ˈ
pervažiavus	0	ˈ
pervažiuok	0	ˈ
pervažiuokit	0	ˈ
pervažiuos	0	ˈ
pervažiuot	0	ˈ
pervažiuoti	0	ˈ
pervažos	0	ˈ
pervažose	0	ˈ
pervažą	0	ˈ
pervažų	0	ˈ
perveda	0	ˈ
pervedam	0	ˈ
pervedamas	0	ˈ
pervedami	0	ˈ
pervedamos	0	ˈ
pervedant	0	ˈ
pervedimai	0	ˈ
pervedimams	0	ˈ
pervedimas	0	ˈ
pervedimu	0	ˈ
pervedimui	0	ˈ
pervedimus	0	ˈ
pervedimą	0	ˈ
pervedimų	0	ˈ
pervedinėjo	0	ˈ
pervedinėsite	0	ˈ
pervedinėti	0	ˈ
pervedu	0	ˈ
pervedė	0	ˈ
pervedėm	0	ˈ
pervedėme	0	ˈ
pervedžiau	0	ˈ
pervelka	0	ˈ
perveria	0	ˈ
pervers	0	ˈ
perversiu	0	ˈ
perversmai	0	ˈ
perversmas	0	ˈ
perversmininkus	0	ˈ
perversmininkų	0	ˈ
perversmo	0	ˈ
perversmu	0	ˈ
perversmui	0	ˈ
perversmus	0	ˈ
perversmą	0	ˈ
perversmų	0	ˈ
perverst	0	ˈ
perversti	0	ˈ
pervertas	0	ˈ
pervertina	0	ˈ
pervertinam	0	ˈ
pervertinama	0	ˈ
pervertini	0	ˈ
pervertinimas	0	ˈ
pervertino	0	ˈ
pervertinome	0	ˈ
pervertinta	0	ˈ
pervertintas	0	ˈ
pervertinti	0	ˈ
pervertinus	0	ˈ
pervertinęs	0	ˈ
pervertė	0	ˈ
perverčiant	0	ˈ
pervesdama	0	ˈ
pervesdavo	0	ˈ
pervesim	0	ˈ
pervesite	0	ˈ
pervesk	0	ˈ
perveskite	0	ˈ
pervest	0	ˈ
pervesta	0	ˈ
pervesti	0	ˈ
pervestos	0	ˈ
pervestumėte	0	ˈ
pervestus	0	ˈ
pervestų	0	ˈ
perveža	0	ˈ
pervežama	0	ˈ
pervežamas	0	ˈ
pervežant	0	ˈ
pervežantis	0	ˈ
pervežimai	0	ˈ
pervežimams	0	ˈ
pervežimo	0	ˈ
pervežimu	0	ˈ
pervežimą	0	ˈ
pervežimų	0	ˈ
pervežinėdami	0	ˈ
pervežta	0	ˈ
pervežtas	0	ˈ
pervežti	0	ˈ
pervežė	0	ˈ
pervilioja	0	ˈ
pervirstam	0	ˈ
pervirti	0	ˈ
pervirtus	0	ˈ
perviršinis	0	ˈ
perviršio	0	ˈ
perviršis	0	ˈ
pervėrėme	0	ˈ
pervėręs	0	ˈ
perėdavo	1	ˈ
perėja	0	ˈ
perėjai	0	ˈ
perėjas	0	ˈ
perėjimai	0	ˈ
perėjimas	0	ˈ
perėjimo	0	ˈ
perėjimui	0	ˈ
perėjimą	0	ˈ
perėjoj	0	ˈ
perėjos	0	ˈ
perėjose	0	ˈ
perėją	0	ˈ
perėjūnas	0	ˈ
perėjų	0	ˈ
perėmimas	0	ˈ
perėmimo	0	ˈ
perėmimu	0	ˈ
perėmus	0	ˈ
perėmusi	0	ˈ
perėmusius	0	ˈ
perėmė	0	ˈ
perėmėja	0	ˈ
perėmėm	0	ˈ
perėmėt	0	ˈ
perėmę	0	ˈ
perėmęs	0	ˈ
perėt	1	ˈ
perėti	1	ˈ
perša	0	ˌ
peršalai	0	ˈ
peršalau	0	ˈ
peršalimai	0	ˈ
peršalimais	0	ˈ
peršalimams	0	ˈ
peršalimas	0	ˈ
peršalimo	0	ˈ
peršalimu	0	ˈ
peršalimui	0	ˈ
peršalimą	0	ˈ
peršalimų	0	ˈ
peršalti	0	ˈ
peršalus	0	ˈ
peršalusių	0	ˈ
peršamai	0	ˌ
peršami	2	ˋ
peršamo	0	ˌ
peršamos	0	ˌ
peršant	0	ˌ
peršasi	0	ˌ
peršeriami	0	ˈ
peršilimų	0	ˈ
peršlapti	0	ˈ
peršlapusiam	0	ˈ
peršnekėjau	0	ˈ
peršok	0	ˈ
peršoka	0	ˈ
peršokai	0	ˈ
peršokant	0	ˈ
peršoki	0	ˈ
peršokime	0	ˈ
peršokinėdavot	0	ˈ
peršoko	0	ˈ
peršokom	0	ˈ
peršoks	0	ˈ
peršoksiu	0	ˈ
peršokt	0	ˈ
peršokti	0	ˈ
peršoktų	0	ˈ
peršokusios	0	ˈ
peršti	0	ˌ
perštėti	1	ˈ
peršviečiamas	0	ˈ
peršviečiami	0	ˈ
peršąla	0	ˈ
peršąlam	0	ˈ
peržaisti	0	ˈ
peržegnojo	0	ˈ
peržegnoju	0	ˈ
peržengei	0	ˈ
peržengi	0	ˈ
peržengia	0	ˈ
peržengiam	0	ˈ
peržengiama	0	ˈ
peržengiame	0	ˈ
peržengiamos	0	ˈ
peržengiamą	0	ˈ
peržengiant	0	ˈ
peržengiau	0	ˈ
peržengimai	0	ˈ
peržengimas	0	ˈ
peržengimo	0	ˈ
peržengimu	0	ˈ
peržengimą	0	ˈ
peržengs	0	ˈ
peržengt	0	ˈ
peržengta	0	ˈ
peržengtas	0	ˈ
peržengti	0	ˈ
peržengtos	0	ˈ
peržengus	0	ˈ
peržengė	0	ˈ
peržengėm	0	ˈ
peržengėt	0	ˈ
peržengę	0	ˈ
peržengęs	0	ˈ
peržiemoja	0	ˈ
peržiemojo	0	ˈ
peržiemoję	0	ˈ
peržiemoti	0	ˈ
peržiemotų	0	ˈ
peržiūra	0	ˈ
peržiūrai	0	ˈ
peržiūras	0	ˈ
peržiūri	0	ˈ
peržiūrim	0	ˈ
peržiūrima	0	ˈ
peržiūrimas	0	ˈ
peržiūrime	0	ˈ
peržiūrimi	0	ˈ
peržiūrimos	0	ˈ
peržiūrint	0	ˈ
peržiūrinėja	0	ˈ
peržiūrinėti	0	ˈ
peržiūrit	0	ˈ
peržiūrite	0	ˈ
peržiūroje	0	ˈ
peržiūros	0	ˈ
peržiūrose	0	ˈ
peržiūrą	0	ˈ
peržiūrėdami	0	ˈ
peržiūrėdavom	0	ˈ
peržiūrėjau	0	ˈ
peržiūrėjimas	0	ˈ
peržiūrėjimo	0	ˈ
peržiūrėjimu	0	ˈ
peržiūrėjimą	0	ˈ
peržiūrėjo	0	ˈ
peržiūrėjom	0	ˈ
peržiūrėjot	0	ˈ
peržiūrėjus	0	ˈ
peržiūrėkite	0	ˈ
peržiūrės	0	ˈ
peržiūrėsim	0	ˈ
peržiūrėsime	0	ˈ
peržiūrėsiu	0	ˈ
peržiūrėt	0	ˈ
peržiūrėta	0	ˈ
peržiūrėtas	0	ˈ
peržiūrėti	0	ˈ
peržiūrėtos	0	ˈ
peržiūrėtume	0	ˈ
peržiūrėtų	0	ˈ
peržiūrų	0	ˈ
peržvalga	0	ˈ
peržvalgoms	0	ˈ
peržvelgi	0	ˈ
peržvelgiamas	0	ˈ
peržvelgiau	0	ˈ
peržvelgsiu	0	ˈ
peržvelgti	0	ˈ
peržvelgtumėte	0	ˈ
peržvelgus	0	ˈ
peržvelgė	0	ˈ
peržvelgęs	0	ˈ
peržvelkite	0	ˈ
pesimistai	2	ˋ
pesimistais	2	ˋ
pesimistas	2	ˋ
pesimiste	3	ˋ
pesimistinis	2	ˋ
pesimistinė	2	ˋ
pesimistinės	2	ˋ
pesimistinį	2	ˋ
pesimistiška	2	ˋ
pesimistiškai	2	ˋ
pesimistiškas	2	ˋ
pesimistiški	2	ˋ
pesimistiškiausių	4	ˈ
pesimisto	2	ˋ
pesimistui	2	ˋ
pesimistus	3	ˋ
pesimistė	2	ˋ
pesimizmas	2	ˋ
pesimizme	3	ˋ
pesimizmo	2	ˋ
pesimizmu	3	ˋ
pesimizmui	2	ˋ
pesimizmą	2	ˋ
pesticidai	2	ˋ
pesticidais	2	ˋ
pesticidų	2	ˋ
peteliške	3	ˋ
peteliškė	2	ˋ
peterio	0	ˋ
peteris	0	ˋ
peticija	1	ˋ
peticijas	1	ˋ
peticijoje	1	ˋ
peticijomis	1	ˋ
peticijos	1	ˋ
peticiją	1	ˋ
peticijų	1	ˋ
peties	1	ˌ
petimi	2	ˋ
petkau	0	ˌ
petkaus	0	ˌ
petkevičaitė	3	ˈ
petkevičaitės	3	ˈ
petkevičaitę	3	ˈ
petkevičiau	1	ˌ
petkevičiaus	1	ˌ
petkevičiui	1	ˌ
petkevičium	1	ˌ
petkevičius	1	ˌ
petkevičių	1	ˌ
petkum	0	ˌ
petkumi	0	ˌ
petkus	0	ˌ
petrai	0	ˌ
petraitis	1	ˈ
petraičiu	1	ˈ
petraičių	1	ˈ
petrapilio	1	ˌ
petras	0	ˌ
petrauskai	1	ˈ
petrauskas	1	ˈ
petrausko	1	ˈ
petrausku	1	ˈ
petrauską	1	ˈ
petrauskų	1	ˈ
petražoles	1	ˌ
petražolių	1	ˌ
petražolės	1	ˌ
petrikai	0	ˋ
petrikas	0	ˋ
petrikis	0	ˋ
petrikonis	2	ˈ
petrikoniu	2	ˈ
petriukas	1	ˋ
petriukui	1	ˋ
petro	0	ˌ
petrogradas	2	ˌ
petrogradą	2	ˌ
petronis	1	ˈ
petroniu	1	ˈ
petronyte	2	ˈ
petronytė	2	ˈ
petronytės	2	ˈ
petronėlės	2	ˌ
petropavlovsko	2	ˈ
petrovas	1	ˋ
petrošiau	1	ˌ
petrošiumi	1	ˌ
petrošius	1	ˌ
petru	1	ˋ
petrui	0	ˌ
petruku	2	ˋ
petrulaičiu	2	ˈ
petrulis	1	ˋ
petrutė	1	ˋ
petruškevičius	2	ˌ
petrą	0	ˌ
petrėnas	1	ˈ
petrėnų	1	ˈ
petukai	1	ˋ
petuko	1	ˋ
petunija	1	ˋ
petunijos	1	ˋ
petuniją	1	ˋ
pety	1	ˌ
petys	1	ˌ
petį	0	ˌ
pečeliūnai	2	ˈ
pečeliūnas	2	ˈ
pečeliūno	2	ˈ
pečiai	1	ˌ
pečiais	1	ˌ
pečialinda	2	ˋ
pečialindos	2	ˋ
pečialindų	2	ˋ
pečiams	1	ˈ
pečiu	1	ˋ
pečiui	0	ˌ
pečiukais	1	ˋ
pečiukas	1	ˋ
pečiuko	1	ˋ
pečiuką	1	ˋ
pečiulis	1	ˋ
pečiuliūnas	2	ˈ
pečiuose	2	ˋ
pečius	1	ˋ
pečių	1	ˌ
peša	0	ˌ
pešasi	0	ˌ
pešdamasi	0	ˋ
pešdavomės	0	ˋ
pešdavosi	0	ˋ
pešimosi	1	ˋ
pešioja	1	ˈ
pešis	0	ˋ
peškaitis	1	ˈ
pešti	0	ˋ
peštis	0	ˋ
peštukas	1	ˋ
peštuko	1	ˋ
peštuką	1	ˋ
peštynes	2	ˋ
peštynės	1	ˌ
pgr	1	ˋ
pi	0	ˋ
pianinai	1	ˋ
pianinas	1	ˋ
pianino	1	ˋ
pianinu	2	ˋ
pianiną	1	ˋ
pianinų	1	ˋ
pianistai	1	ˋ
pianistas	1	ˋ
pianiste	2	ˋ
pianisto	1	ˋ
pianistu	2	ˋ
pianistą	1	ˋ
pianistė	1	ˋ
pianistės	1	ˋ
pianistų	1	ˋ
piano	0	ˌ
pica	1	ˋ
picai	0	ˋ
picas	1	ˋ
picerija	1	ˋ
picerijas	1	ˋ
picerijoj	1	ˋ
picerijos	1	ˋ
piceriją	1	ˋ
picos	0	ˋ
picose	0	ˋ
picą	0	ˋ
picų	0	ˋ
piemenaitę	2	ˈ
piemenaitį	2	ˈ
piemene	2	ˋ
piemengaly	3	ˌ
piemenis	0	ˈ
piemenių	1	ˌ
piemens	1	ˌ
piemenukai	2	ˋ
piemenukams	2	ˋ
piemenys	0	ˈ
piemenė	1	ˌ
piemenėliai	2	ˌ
piemenėliams	2	ˌ
piemenėlių	2	ˌ
piemenę	1	ˌ
piemenį	0	ˈ
piemenų	2	ˌ
piemuo	1	ˌ
pienas	0	ˈ
pienburnis	0	ˈ
piene	0	ˈ
pienelio	1	ˌ
pienelis	1	ˌ
pieneliu	2	ˋ
pienelį	1	ˌ
pieniai	0	ˌ
pienines	0	ˈ
pieningumą	2	ˋ
pienininkui	0	ˈ
pienininkyste	4	ˋ
pienininkų	0	ˈ
pieninių	0	ˈ
pieninės	0	ˈ
pieninį	0	ˈ
pieniška	0	ˈ
pieniškos	0	ˈ
pieniškus	0	ˈ
pienišką	0	ˈ
pieniškąjį	0	ˈ
pieniškų	0	ˈ
pienių	0	ˌ
pieno	0	ˈ
pienu	0	ˈ
pienuko	1	ˋ
pieną	0	ˈ
pienėm	0	ˌ
pienės	0	ˌ
pienų	0	ˈ
piestu	1	ˋ
pietario	0	ˈ
pietauja	1	ˈ
pietaujančių	1	ˈ
pietaus	1	ˌ
pietauti	1	ˈ
pietavo	1	ˌ
pietavom	1	ˌ
pietavę	1	ˌ
pietietiška	1	ˌ
pietietiškas	1	ˌ
pietiečiai	1	ˌ
pietiečiams	1	ˌ
pietiečius	2	ˋ
pietiečių	1	ˌ
pietine	2	ˋ
pietines	2	ˋ
pietiniam	1	ˋ
pietiniame	1	ˋ
pietinio	1	ˋ
pietinis	1	ˋ
pietiniuose	1	ˋ
pietinius	2	ˋ
pietinių	1	ˋ
pietinė	1	ˋ
pietinėj	1	ˋ
pietinėje	1	ˋ
pietinės	1	ˋ
pietinėse	1	ˋ
pietinę	1	ˋ
pietinį	1	ˋ
pietrytiniame	2	ˋ
pietrytinio	2	ˋ
pietrytiniuose	2	ˋ
pietrytinėje	2	ˋ
pietrytinės	2	ˋ
pietrytinę	2	ˋ
pietrytinį	2	ˋ
pietryčiai	0	ˌ
pietryčiuose	0	ˌ
pietryčius	0	ˌ
pietryčių	0	ˌ
pietumis	2	ˋ
pietums	1	ˋ
pietuose	2	ˋ
pietus	1	ˋ
pietvakariniai	3	ˋ
pietvakariniame	3	ˋ
pietvakariniuose	3	ˋ
pietvakarinėje	3	ˋ
pietvakarinį	3	ˋ
pietvakariuose	0	ˌ
pietvakarius	0	ˌ
pietvakarių	0	ˌ
pietys	1	ˌ
pietį	0	ˌ
pietūs	0	ˌ
pietų	1	ˌ
pieva	0	ˈ
pievagrybiai	1	ˌ
pievagrybiais	1	ˌ
pievagrybių	1	ˌ
pievai	0	ˈ
pievas	0	ˈ
pievelė	1	ˌ
pievelėj	1	ˌ
pievelės	1	ˌ
pievelėse	1	ˌ
pievikes	2	ˋ
pievinių	0	ˈ
pievoj	0	ˈ
pievoje	0	ˈ
pievom	0	ˈ
pievomis	0	ˈ
pievos	0	ˈ
pievose	0	ˈ
pievutė	1	ˋ
pievą	0	ˈ
pievų	0	ˈ
piečiau	1	ˌ
piečiukaičiu	2	ˈ
piečių	1	ˌ
pieš	0	ˌ
pieša	1	ˋ
piešdami	2	ˋ
piešdavau	0	ˌ
piešdavo	0	ˌ
piešei	1	ˌ
piešia	0	ˌ
piešiam	0	ˌ
piešiamas	0	ˌ
piešiame	0	ˌ
piešiami	2	ˋ
piešiamos	0	ˌ
piešiant	0	ˌ
piešiantis	0	ˌ
piešiasi	0	ˌ
piešiat	0	ˌ
piešiate	0	ˌ
piešiau	1	ˌ
piešim	0	ˌ
piešimais	1	ˋ
piešimas	1	ˋ
piešime	2	ˋ
piešimo	1	ˋ
piešimu	2	ˋ
piešimą	1	ˋ
piešimų	1	ˋ
piešiniai	2	ˌ
piešiniais	2	ˌ
piešinio	0	ˌ
piešiniui	0	ˌ
piešiniuose	3	ˋ
piešinius	0	ˌ
piešinių	2	ˌ
piešinukai	2	ˋ
piešinukais	2	ˋ
piešinukas	2	ˋ
piešinuką	2	ˋ
piešinyje	3	ˋ
piešinys	2	ˌ
piešinėlius	3	ˋ
piešinį	0	ˌ
piešiu	1	ˋ
piešk	0	ˌ
piešt	0	ˌ
pieštais	1	ˌ
pieštame	2	ˋ
pieštas	0	ˌ
piešti	0	ˌ
pieštu	1	ˋ
pieštukai	1	ˋ
pieštukais	1	ˋ
pieštukas	1	ˋ
pieštuko	1	ˋ
pieštuku	2	ˋ
pieštukus	2	ˋ
pieštuką	1	ˋ
pieštukų	1	ˋ
pieštų	0	ˌ
piešė	0	ˌ
